order_id,return_id,customer_id,support_agent_id,scenario_id,scenario_name,label,expected_rules,decision
order_100629,return_300629,customer_0859,agent_010,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104926,return_304926,customer_9901,agent_901,9,"Suspicious cluster: same agent, frequent customer returns, manual overrides",fraud,SUSPICIOUS_CLUSTER;NO_EVIDENCE;MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_100606,return_300606,customer_1292,agent_014,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102691,return_302691,customer_1704,agent_001,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101958,return_301958,customer_1924,agent_023,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104537,return_304537,customer_1826,agent_702,7,Support agent with unusually high approval rate,fraud,AGENT_HIGH_APPROVAL_RATE,APPROVED
order_104808,return_304808,customer_9901,agent_901,9,"Suspicious cluster: same agent, frequent customer returns, manual overrides",fraud,SUSPICIOUS_CLUSTER;NO_EVIDENCE;MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_104890,return_304890,customer_9903,agent_901,9,"Suspicious cluster: same agent, frequent customer returns, manual overrides",fraud,SUSPICIOUS_CLUSTER;NO_EVIDENCE;MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_103751,return_303751,customer_1698,agent_103,4,Very fast approval by support agent,fraud,FAST_APPROVAL,APPROVED
order_102246,return_302246,customer_1223,agent_014,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102333,return_302333,customer_1825,agent_019,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104313,return_304313,customer_9008,agent_018,6,Customer with frequent refund requests,fraud,CUSTOMER_FREQUENT_RETURNS,APPROVED
order_102599,return_302599,customer_1182,agent_027,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104062,return_304062,customer_1262,agent_005,5,Manual override on high-value refund,fraud,MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_102661,return_302661,customer_1112,agent_016,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_1028,return_3028,customer_900,agent_003,6,Customer with frequent refund requests,fraud,CUSTOMER_FREQUENT_RETURNS,APPROVED
order_102171,return_302171,customer_0108,agent_019,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101674,return_301674,customer_1098,agent_014,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101003,return_301003,customer_0652,agent_005,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_101320,return_301320,customer_1961,agent_014,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104004,return_304004,customer_0509,agent_005,5,Manual override on high-value refund,fraud,MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_104693,return_304693,customer_8001,agent_801,8,Repeated agent-customer approval pattern,fraud,REPEATED_AGENT_CUSTOMER_PAIR,APPROVED
order_101211,return_301211,customer_1260,agent_021,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104951,return_304951,customer_9906,agent_902,9,"Suspicious cluster: same agent, frequent customer returns, manual overrides",fraud,SUSPICIOUS_CLUSTER;NO_EVIDENCE;MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_100792,return_300792,customer_1310,agent_002,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_103306,return_303306,customer_1992,agent_029,3,Full-amount refund approved for expensive order,fraud,FULL_AMOUNT_REFUND;HIGH_VALUE_REFUND,APPROVED
order_102985,return_302985,customer_0675,agent_006,2,High-value refund approved without evidence,fraud,NO_EVIDENCE;HIGH_VALUE_REFUND,APPROVED
order_103326,return_303326,customer_0792,agent_014,3,Full-amount refund approved for expensive order,fraud,FULL_AMOUNT_REFUND;HIGH_VALUE_REFUND,APPROVED
order_100741,return_300741,customer_1930,agent_024,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_100295,return_300295,customer_1609,agent_016,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_100959,return_300959,customer_0112,agent_030,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104268,return_304268,customer_9003,agent_026,6,Customer with frequent refund requests,fraud,CUSTOMER_FREQUENT_RETURNS,APPROVED
order_100337,return_300337,customer_1612,agent_010,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_102620,return_302620,customer_1870,agent_017,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101590,return_301590,customer_0275,agent_029,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100791,return_300791,customer_1450,agent_017,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101563,return_301563,customer_0023,agent_027,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_103162,return_303162,customer_1303,agent_010,2,High-value refund approved without evidence,fraud,NO_EVIDENCE;HIGH_VALUE_REFUND,APPROVED
order_102049,return_302049,customer_1342,agent_005,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_101025,return_301025,customer_0462,agent_013,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_102421,return_302421,customer_0181,agent_026,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101085,return_301085,customer_0035,agent_025,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101571,return_301571,customer_1864,agent_019,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100172,return_300172,customer_0261,agent_017,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102265,return_302265,customer_0782,agent_023,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_103719,return_303719,customer_0907,agent_101,4,Very fast approval by support agent,fraud,FAST_APPROVAL,APPROVED
order_100222,return_300222,customer_0006,agent_019,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104754,return_304754,customer_8002,agent_802,8,Repeated agent-customer approval pattern,fraud,REPEATED_AGENT_CUSTOMER_PAIR,APPROVED
order_102300,return_302300,customer_1443,agent_019,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101892,return_301892,customer_0858,agent_005,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_101988,return_301988,customer_1050,agent_025,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101949,return_301949,customer_0958,agent_019,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_103863,return_303863,customer_0243,agent_010,5,Manual override on high-value refund,fraud,MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_101075,return_301075,customer_0206,agent_006,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_102574,return_302574,customer_0949,agent_021,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_103780,return_303780,customer_0602,agent_103,4,Very fast approval by support agent,fraud,FAST_APPROVAL,APPROVED
order_100975,return_300975,customer_0651,agent_001,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_100925,return_300925,customer_0876,agent_028,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_102041,return_302041,customer_1333,agent_016,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_103467,return_303467,customer_1480,agent_014,3,Full-amount refund approved for expensive order,fraud,FULL_AMOUNT_REFUND;HIGH_VALUE_REFUND,APPROVED
order_104127,return_304127,customer_9006,agent_010,6,Customer with frequent refund requests,fraud,CUSTOMER_FREQUENT_RETURNS,APPROVED
order_101499,return_301499,customer_0057,agent_013,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101458,return_301458,customer_1008,agent_009,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104855,return_304855,customer_9904,agent_902,9,"Suspicious cluster: same agent, frequent customer returns, manual overrides",fraud,SUSPICIOUS_CLUSTER;NO_EVIDENCE;MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_102279,return_302279,customer_0637,agent_011,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102935,return_302935,customer_1635,agent_010,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101930,return_301930,customer_0070,agent_021,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_103762,return_303762,customer_1663,agent_102,4,Very fast approval by support agent,fraud,FAST_APPROVAL,APPROVED
order_101866,return_301866,customer_0081,agent_021,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104044,return_304044,customer_0686,agent_009,5,Manual override on high-value refund,fraud,MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_100289,return_300289,customer_0858,agent_030,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_101942,return_301942,customer_0463,agent_011,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101480,return_301480,customer_1291,agent_027,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100768,return_300768,customer_1523,agent_003,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_103650,return_303650,customer_1464,agent_102,4,Very fast approval by support agent,fraud,FAST_APPROVAL,APPROVED
order_101934,return_301934,customer_1106,agent_004,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_101205,return_301205,customer_1636,agent_028,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_100931,return_300931,customer_1134,agent_002,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104274,return_304274,customer_9001,agent_102,6,Customer with frequent refund requests,fraud,CUSTOMER_FREQUENT_RETURNS,APPROVED
order_1029,return_3029,customer_900,agent_004,6,Customer with frequent refund requests,fraud,CUSTOMER_FREQUENT_RETURNS,APPROVED
order_103887,return_303887,customer_0577,agent_004,5,Manual override on high-value refund,fraud,MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_102148,return_302148,customer_1782,agent_016,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_104618,return_304618,customer_8001,agent_801,8,Repeated agent-customer approval pattern,fraud,REPEATED_AGENT_CUSTOMER_PAIR,APPROVED
order_101780,return_301780,customer_0829,agent_028,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102664,return_302664,customer_0734,agent_009,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_104798,return_304798,customer_9903,agent_901,9,"Suspicious cluster: same agent, frequent customer returns, manual overrides",fraud,SUSPICIOUS_CLUSTER;NO_EVIDENCE;MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_104457,return_304457,customer_1975,agent_703,7,Support agent with unusually high approval rate,fraud,AGENT_HIGH_APPROVAL_RATE,APPROVED
order_104336,return_304336,customer_1292,agent_702,7,Support agent with unusually high approval rate,fraud,AGENT_HIGH_APPROVAL_RATE,APPROVED
order_103787,return_303787,customer_0943,agent_101,4,Very fast approval by support agent,fraud,FAST_APPROVAL,APPROVED
order_101404,return_301404,customer_0800,agent_025,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101168,return_301168,customer_0538,agent_019,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_101431,return_301431,customer_1133,agent_008,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_102378,return_302378,customer_1356,agent_009,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_102341,return_302341,customer_1554,agent_003,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_100174,return_300174,customer_0207,agent_003,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_100216,return_300216,customer_0232,agent_017,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_103974,return_303974,customer_0031,agent_003,5,Manual override on high-value refund,fraud,MANUAL_OVERRIDE;HIGH_VALUE_REFUND,APPROVED
order_101656,return_301656,customer_1690,agent_011,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
order_101391,return_301391,customer_1173,agent_006,1,Normal refund approval with evidence and reasonable timing,normal,,DECLINED
order_103592,return_303592,customer_1308,agent_102,4,Very fast approval by support agent,fraud,FAST_APPROVAL,APPROVED
order_102099,return_302099,customer_1668,agent_011,1,Normal refund approval with evidence and reasonable timing,normal,,APPROVED
